,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_text,predicted_sentiment,sentiment_score,predicted_rating,true_sentiment
691,Brandon Batson,1,"Bought October 7th. Passed away December 23rd. RIP.I didn't really even use it because of the built in storage on my GS3. I had about 15 gb of music and movies on it, but only for when I was unexpectedly bored and without my zuneHd. On to the next brand I guess.",24-12-2012,714,0,0,0,0,0.0,0.0,"bought october 7th . passed away december 23rd . rip.i didnt really even use built storage gs3 . 15 gb music movies , unexpectedly bored without zunehd . next brand guess .",NEGATIVE,0.8286818265914917,1,NEGATIVE
2385,Joeyd1275,1,"im so upset right now it just died , turned on my phone and all my movies pics music all gone. card just died after three months bullcrap.",20-11-2012,748,0,0,0,0,0.0,0.0,"im upset right died , turned phone movies pics music gone . card died three months bullcrap .",NEGATIVE,0.8340721130371094,1,NEGATIVE
4574,tntgdh,1,"Beware guys. i bought one of these from Superior Electronics Outlet and it arrived completly dead. i tried to format it on windows and on my galaxy s3 and no go.I tried everything that possible ....have been fighting with this card for 3 days now, and no success so far. No response from the seller about it.My last hope is amazon refund me. otherwise  i just wasted 80 U$",16-08-2012,844,4,9,13,-5,0.307692308,0.126807037,"beware guys . bought one superior electronics outlet arrived completly dead . tried format windows galaxy s3 go.i tried everything possible .... fighting card 3 days , success far . response seller it.my last hope amazon refund . otherwise wasted 80 u",NEGATIVE,0.8790701627731323,1,NEGATIVE
4612,Tony,1,This may be the worst memory card I've ever purchased - and I have bought a lot of card over the years - wish I had just stuck with my ADATA cardsFirst issue - I lost a bunch of photos - they just did not exist at all - it was as if I never took them  - but since there was a large gap in the file names I know for sure I didOf 200 photos taken about 40 in the middle just disappearedi could not even recover them using a deep scan toolI've been shooting digital since the mid 90s and this is the first time anything like this has ever happenedThen there is the cheesy SD adapter - the switch was so loose it switched to locked while I was taking pictures.Luckily the camera warned me that the card was read only - after having already taken a bunch of shots that has saved without issueFinally I figured I could just use these in my Samsung phones - no such luck - the second I put them in and took a photo I got an error that it could not right to the card and I could no longer see the 8gig of photos that were on itYes this may be a know issue with the cards - I see a review mentioned that - and I see that SanDisk will replace them - but they cannot replace the photos I lost - so keep that in mind when considering this card - I will,15-06-2014,176,0,0,0,0,0.0,0.0,may worst memory card ive ever purchased bought lot card years wish stuck adata cardsfirst issue lost bunch photos exist never took since large gap file names know sure didof 200 photos taken 40 middle disappearedi could even recover using deep scan toolive shooting digital since mid 90s first time anything like ever happenedthen cheesy sd adapter switch loose switched locked taking pictures.luckily camera warned card read already taken bunch shots saved without issuefinally figured could use samsung phones luck second put took photo got error could right card could longer see 8gig photos ityes may know issue cards see review mentioned see sandisk replace replace photos lost keep mind considering card,NEGATIVE,0.9136905074119568,1,NEGATIVE
2789,Lateef,1,"trash quality, broke and corrupted my data on two different cards",07-01-2014,335,0,0,0,0,0.0,0.0,"trash quality , broke corrupted data two different cards",NEGATIVE,0.9335539937019348,1,NEGATIVE
1973,"Herbert York ""atwb""",1,Piece of crap died two months after I bought itI am sure that makes it on me to buy anotherGREAT!,15-06-2013,541,0,2,2,-2,0.0,0.0,piece crap died two months bought iti sure makes buy anothergreat !,NEGATIVE,0.9426271915435791,1,NEGATIVE
3313,Mr AMZ,1,Unable to read.It says it's blank.It then prompts to format or cancel.I clicked Format but Unable to Format.,19-02-2013,657,0,0,0,0,0.0,0.0,unable read.it says blank.it prompts format cancel.i clicked format unable format .,NEGATIVE,0.8165401220321655,1,NEGATIVE
4570,T. Narayanan,1,"Within an hour of using the memory card, it failed and died. it kept saying &#34;Memory error.&#34;I could never get my dashcam camera to record anything. I went to our walmart and got me just MicroSD not Ultra. It has been working all day so far.That's right. There is no way to tell what you are getting online is OEM or knock offs. When the price is too good to be true, it probably is - made and distributed by Mofia. LOL.Although the package arrived on time, I will never buy this product online or from this seller on Amazon. Waste of money.",28-01-2013,679,0,0,0,0,0.0,0.0,"within hour using memory card , failed died . kept saying 34memory error.34i could never get dashcam camera record anything . went walmart got microsd ultra . working day far.thats right . way tell getting online oem knock offs . price good true , probably made distributed mofia . lol.although package arrived time , never buy product online seller amazon . waste money .",NEGATIVE,0.9029391407966614,1,NEGATIVE
266,Amazon Customer,3,"The package arrived on time, it's very well packed and it's got an adapter. It works perfectly with my phone, though it doesn't allow a computer format, once it's been on the phone, so it asks you to erase everything before you use it on a computer. So if you're planning on buying this for different purposes and devices, gotta be aware of this. I just need for my phone, so I transfer files with my usb cable, that works just right. I also give it a 3 star because it says there are 64gb, but even when it's totally formatted it only reaches to 60gb..sooo, I don't know where my other 4 gb are...anyways, overall it's working well. I do think it's expensive for what it is.",08-05-2013,579,0,0,0,0,0.0,0.0,"package arrived time , well packed got adapter . works perfectly phone , though doesnt allow computer format , phone , asks erase everything use computer . youre planning buying different purposes devices , got ta aware . need phone , transfer files usb cable , works right . also give 3 star says 64gb , even totally formatted reaches 60gb .. sooo , dont know 4 gb ... anyways , overall working well . think expensive .",NEGATIVE,0.8991730809211731,3,NEGATIVE
4112,Sean,3,It does what it says but the price needs to come down. Alot. 3 stars bcuz it costs too much for what it is.,16-06-2014,175,0,0,0,0,0.0,0.0,says price needs come . alot . 3 stars bcuz costs much .,NEGATIVE,0.9829869270324707,3,NEGATIVE
1751,Gauron,1,"I wanted to believe that those people who wrote bad reviews on memory cards were just unlucky. Well it sucks being one of them. I cannot get this card to format not matter what device, software or technique I use. The mistake I made was that I didn't use the card right away to see if it was good -I thought, its a memory card, what could go wrong. Now I'm out of the US and returning it is not economically sensible. I don't know if it's quality control, but this card simply cannot work in any reader, device, with or without adapter (write protection off on the reader of course). The card shows up on devices, may even show data being copied then when you refresh, nothing has happened. All formatting software says it's write protected and nothing I do can remove it. Why would a new card come write protected anyway?  Very disappointing, especially since I lost data from my phone.",30-12-2013,343,0,0,0,0,0.0,0.0,"wanted believe people wrote bad reviews memory cards unlucky . well sucks one . get card format matter device , software technique use . mistake made didnt use card right away see good thought , memory card , could go wrong . im us returning economically sensible . dont know quality control , card simply work reader , device , without adapter write protection reader course . card shows devices , may even show data copied refresh , nothing happened . formatting software says write protected nothing remove . would new card come write protected anyway ? disappointing , especially since lost data phone .",NEGATIVE,0.8980186581611633,1,NEGATIVE
295,Amazon Customer,1,"My card got so hot it almost melted. Crazy! But you card somewhere else, I know I Wii! I'm not taking the chance of ruining one of my devices. No thanks",25-02-2013,651,0,2,2,-2,0.0,0.0,"card got hot almost melted . crazy ! card somewhere else , know wii ! im taking chance ruining one devices . thanks",NEGATIVE,0.8315235376358032,1,NEGATIVE
1790,getitonline,1,"forget loading this into your cart.  a one day pause and this junk went up 16.99, in ONE DAY.  I don't give money to aXXholes.",12-03-2013,636,0,2,2,-2,0.0,0.0,"forget loading cart . one day pause junk went 16.99 , one day . dont give money axxholes .",NEGATIVE,0.946316123008728,1,NEGATIVE
1689,Frederico,3,"I ordered this in a frustration free for, I don't really know why, and to my surprise the package was already open.Amazon is trying to make my life so much easier that I won't even need to open anything anymore. /ironyMaybe someone messed with my card, maybe not, but I'm never ordering anything in frustration free package.I'll test the card and update the review.Update:After testing the card and contacting Sandisk about it, i'm able to confirm that the card is authentic.The 3 star review reflect the packaging. I might not use it next time.",19-02-2014,292,0,0,0,0,0.0,0.0,"ordered frustration free , dont really know , surprise package already open.amazon trying make life much easier wont even need open anything anymore . ironymaybe someone messed card , maybe , im never ordering anything frustration free package.ill test card update review.updateafter testing card contacting sandisk , im able confirm card authentic.the 3 star review reflect packaging . might use next time .",NEGATIVE,0.9229965209960938,3,NEGATIVE
4354,Steveotech,1,"I bought this on October 9th and didn't start using it for about a week after I received it on the 11th. Well two days ago it died a quick death, I can't even format it! So after all these years of buying SanDisk products I guess I will give in and start paying a little more for Kingston it seems as though SanDisk is getting to be a cheaply built product. You would think that a product this small and inexpensive would be able to be replaced without cost within the first 90 days but that is my fault for not reading the fine print so lesson learned. Buy it right and buy it once so go with something else!",12-05-2012,940,1,1,2,0,0.5,0.094531206,"bought october 9th didnt start using week received 11th . well two days ago died quick death , cant even format ! years buying sandisk products guess give start paying little kingston seems though sandisk getting cheaply built product . would think product small inexpensive would able replaced without cost within first 90 days fault reading fine print lesson learned . buy right buy go something else !",NEGATIVE,0.8116379976272583,1,NEGATIVE
1176,darren,1,"i still own it but card went bad after 2 weeks of owning it, lost tons of music and data ect and lost all faith in sandisk products. i tried to get it replaced or money back but no return email from seller, so unhappy i lost over 20gigs of movies/music and data. wish there would have been a reply from seller or amazon but i still have a dead sdcard with all my files stuck on it.",30-08-2013,465,1,0,1,1,1.0,0.206549314,"still card went bad 2 weeks owning , lost tons music data ect lost faith sandisk products . tried get replaced money back return email seller , unhappy lost 20gigs moviesmusic data . wish would reply seller amazon still dead sdcard files stuck .",NEGATIVE,0.8828415870666504,1,NEGATIVE
4044,Samual Johnson,1,I used it in my Droid Razr Maxx HD and it kept unmounting itself.  Then it became unresponsive and all my data was lost.  Now it isn't recognized by my phone or my laptop.  Dead in the water.,13-03-2013,635,3,1,4,2,0.75,0.300641843,used droid razr maxx hd kept unmounting . became unresponsive data lost . isnt recognized phone laptop . dead water .,NEGATIVE,0.848354160785675,1,NEGATIVE
2951,Manuel Gutierrez,5,What can I say? It's a micro SD card I use for a SanDisk Sansa Clip+. It has worked perfectly with no errors.,26-01-2014,316,0,0,0,0,0.0,0.0,say ? micro sd card use sandisk sansa clip . worked perfectly errors .,NEGATIVE,0.757061243057251,1,POSITIVE
2469,Joongyu Lee,3,"It works fine with my galaxy note 8.0... it is hard to review now for performance, but the price is good... I think.",19-06-2013,537,0,0,0,0,0.0,0.0,"works fine galaxy note 8.0 ... hard review performance , price good ... think .",POSITIVE,0.6067468523979187,4,NEGATIVE
1710,G0Horns!,4,Its amazing the amount of storage we are putting in micro chips these days.  I use this for my dive camera taking videos and pictures.  The chip hasn't let me down yet and no errors.,27-05-2013,560,0,0,0,0,0.0,0.0,amazing amount storage putting micro chips days . use dive camera taking videos pictures . chip hasnt let yet errors .,POSITIVE,0.6676135063171387,5,POSITIVE
3267,mm,4,"Used the h2testw software to check the read/write speed and got write 9.8MB/s and read 16.6MB/s.  I have no complains.or, should I have no complains?Warning: Only 1000 of 15185 MByte tested.Test finished without errors.You can now delete the test files *.h2w or verify them again.Writing speed: 8.98 MByte/sReading speed: 16.4 MByte/sH2testw v1.4compared to the 4x cardWarning: Only 1000 of 14737 MByte tested.Test finished without errors.You can now delete the test files *.h2w or verify them again.Writing speed: 4.39 MByte/sReading speed: 16.4 MByte/sH2testw v1.4",05-01-2013,702,0,0,0,0,0.0,0.0,"used h2testw software check readwrite speed got write 9.8mbs read 16.6mbs . complains.or , complains ? warning 1000 15185 mbyte tested.test finished without errors.you delete test files .h2w verify again.writing speed 8.98 mbytesreading speed 16.4 mbytesh2testw v1.4compared 4x cardwarning 1000 14737 mbyte tested.test finished without errors.you delete test files .h2w verify again.writing speed 4.39 mbytesreading speed 16.4 mbytesh2testw v1.4",NEGATIVE,0.6594556570053101,1,POSITIVE
976,Chuck H.,5,SanDisk is a great brand and it has failed. I have purchased several of these so I think it was just bad luck. I am sure Amazon will replace it.,16-11-2013,387,0,0,0,0,0.0,0.0,sandisk great brand failed . purchased several think bad luck . sure amazon replace .,NEGATIVE,0.7383867502212524,1,POSITIVE
181,"Amazon Customer ""fiction buff""",2,So this product is a large disappointment...bought it to use in my tablet but the card is forever getting corrupted....I've reformatted the card a few times but it's to the point now that even a reformat doesn't work..  Wasted money...don't recommend purchasing.,10-02-2012,1032,0,0,0,0,0.0,0.0,product large disappointment ... bought use tablet card forever getting corrupted .... ive reformatted card times point even reformat doesnt work .. wasted money ... dont recommend purchasing .,NEGATIVE,0.85672926902771,1,NEGATIVE
1828,Glyn,5,So far so good works as described and on my LG Motion 4g android smartphone.  Speed is pretty good too even though it reverts back to class 10 on this phone.,18-09-2013,446,0,0,0,0,0.0,0.0,far good works described lg motion 4g android smartphone . speed pretty good even though reverts back class 10 phone .,POSITIVE,0.6560114622116089,4,POSITIVE
2491,Joseph Learn,4,"First off, companies need to mark these right, they consider 1000mb to be 1 gig, when 1 gig is actually 1024 mb.That means you will end up with 62 gb &#60; and in all actuality it will read as 59 gb in your device &#62;other then that this card works awesome. I would highly recommend it!one star lost due to them not knowing how to measure data.",27-12-2012,711,0,0,0,0,0.0,0.0,"first , companies need mark right , consider 1000mb 1 gig , 1 gig actually 1024 mb.that means end 62 gb 60 actuality read 59 gb device 62other card works awesome . would highly recommend ! one star lost due knowing measure data .",NEGATIVE,0.9408432245254517,1,POSITIVE
2671,Kevin,4,I just received this micro sd card. Everything works so far. I purchased 2 for my Galaxy s5 and my tablet. So far so go.,24-04-2014,228,0,0,0,0,0.0,0.0,received micro sd card . everything works far . purchased 2 galaxy s5 tablet . far go .,POSITIVE,0.6678818464279175,5,POSITIVE
535,Barye Phillips,2,"Hard to review this as the card arrived DOA. Couldn't write to it at all, and it wouldn't format. I returned it and Amazon was great about the credit. I've owned several SanDisk memory cards and they have all performed well and I was a little surprised that this one failed out of the box. I'd read a good review of the Samsung 64GB micro card and I bought that instead. Very pleased with it.",07-03-2014,276,1,0,1,1,1.0,0.206549314,"hard review card arrived doa . couldnt write , wouldnt format . returned amazon great credit . ive owned several sandisk memory cards performed well little surprised one failed box . id read good review samsung 64gb micro card bought instead . pleased .",NEGATIVE,0.6780269145965576,1,NEGATIVE
60,Adam M Barnes,5,"You'll pay $10 more for these anywhere else. I was initially leery of buying another SD card on amazon. 4 years ago I did so, and the card was a fake (said it had 32 gigs when plugged into the computer, but you could only load about 11 onto it, and it would say &#34;full.&#34; Apparently there's a way to fool your computer into thinking there's more space than there is, and this is what the fake/counterfeit cards will do).Not so with this one. It's the real deal, genuine SanDisk, and contains as many GB as it says it does. I'm a very pleased customer.",02-12-2014,6,0,0,0,0,0.0,0.0,"youll pay 10 anywhere else . initially leery buying another sd card amazon . 4 years ago , card fake said 32 gigs plugged computer , could load 11 onto , would say 34full.34 apparently theres way fool computer thinking theres space , fakecounterfeit cards do.not one . real deal , genuine sandisk , contains many gb says . im pleased customer .",NEGATIVE,0.7460427284240723,1,POSITIVE
1587,Eric H.,4,"Relative needed a new sd card, an upgrade from her 8gb and this did the trick. Great for any phone.",01-10-2014,68,0,0,0,0,0.0,0.0,"relative needed new sd card , upgrade 8gb trick . great phone .",POSITIVE,0.7178232669830322,5,POSITIVE
772,Bryan Lo,5,Id say that this product is a steal! Now i am able to expand the storage size of my tablet to add more hd movies!,26-12-2012,712,0,0,0,0,0.0,0.0,id say product steal ! able expand storage size tablet add hd movies !,NEGATIVE,0.841810405254364,1,POSITIVE
2855,Live_Aloha,5,Can never go wrong with SanDisk products. You never run into the problem of needing to reformat the disk and I usually store my music on it and plug it into my car instead of carrying an annoying ipod which needs to be synced all the time for new music. With microSD you just drag and drop :),12-11-2013,391,0,0,0,0,0.0,0.0,never go wrong sandisk products . never run problem needing reformat disk usually store music plug car instead carrying annoying ipod needs synced time new music . microsd drag drop,NEGATIVE,0.6841111183166504,1,POSITIVE
1798,GhostbusterB,5,We bought 2 of these 1 from best buy and one from amazon and the amazon is still running the best buy craped out after 6 months,23-06-2014,168,0,0,0,0,0.0,0.0,bought 2 1 best buy one amazon amazon still running best buy craped 6 months,NEGATIVE,0.8210408687591553,1,POSITIVE
774,Bryan Minos,5,I put this in my tablet to store pictures and video. It does alot better than the class 4 I was using. Becuse I already had it in my junk drawer.,08-03-2013,640,0,0,0,0,0.0,0.0,put tablet store pictures video . alot better class 4 using . becuse already junk drawer .,NEGATIVE,0.6333775520324707,1,POSITIVE
1929,Hardware Traveler,4,"Pro:  Small, fast, and priced OK.  This is basically a class 10 card; file access is noticeably faster than a class 4 I was using before.Con:  not really noticed anything.",22-08-2013,473,0,0,0,0,0.0,0.0,"pro small , fast , priced ok. basically class 10 card file access noticeably faster class 4 using before.con really noticed anything .",NEGATIVE,0.6784248948097229,3,POSITIVE
3110,Menotyou,4,"Excellent product, High capacity, well made.  Holds many pics, movies, and music...a gift to the camera buff.  I've always wanted a hi-capacity item by SanDisk.",06-10-2013,428,0,0,0,0,0.0,0.0,"excellent product , high capacity , well made . holds many pics , movies , music ... gift camera buff . ive always wanted hicapacity item sandisk .",POSITIVE,0.8354607224464417,5,POSITIVE
4020,Saber uddin,3,"I use it for my galaxy s4 and this card crashed on me few times, i lost all my photos and music. Thankfully they were all backed up but the worst part is, the card completely stopped working at one point. I had to contact sandisk for a replacement and it was a hassle.",21-05-2014,201,0,0,0,0,0.0,0.0,"use galaxy s4 card crashed times , lost photos music . thankfully backed worst part , card completely stopped working one point . contact sandisk replacement hassle .",NEGATIVE,0.8982455134391785,1,NEGATIVE
2265,Jerry N. Owens,4,This item works great with the Garmin Dash Cam 10 and Garmin hand held topographic GPS. Good value/deal for the money.,05-08-2014,125,0,0,0,0,0.0,0.0,item works great garmin dash cam 10 garmin hand held topographic gps . good valuedeal money .,POSITIVE,0.6846058368682861,5,POSITIVE
3671,Prashant Lad,2,"Sorry to say but I have to pull down rating from 5 to 2. The card went bad in just couple of months. No option to return as its beyond policy.The card came on time, good packaging and works so what else to add for this 16 GB SD card.",24-12-2012,714,0,0,0,0,0.0,0.0,"sorry say pull rating 5 2. card went bad couple months . option return beyond policy.the card came time , good packaging works else add 16 gb sd card .",NEGATIVE,0.6032880544662476,1,NEGATIVE
4441,techieteacher,2,I bought this for my Samsung galaxy s4. I don't know if it is my phone or the card but my phone says it was unexpectedly removed from time to time. My wife's phone doesn't do it as often but still does it. Very fast but unreliable. I have had many sandisk before and this is the only one I have had problems with. I have read that there were some that were poorly made. Thinking I will send it back and give it another chance.,24-11-2013,379,0,0,0,0,0.0,0.0,bought samsung galaxy s4 . dont know phone card phone says unexpectedly removed time time . wifes phone doesnt often still . fast unreliable . many sandisk one problems . read poorly made . thinking send back give another chance .,NEGATIVE,0.7374764680862427,1,NEGATIVE
3986,"rtrski ""Who, me?""",4,"Using in a Surface Pro's microSD slot.  I even reformatted to NTFS (which they claim is not recommended) in order to set up a virtual disk file on it and 'automount' that virtual disk upon startup so that my music library can be on this (Win 8 is kind of picky about letting you set up what it considers 'removable' volumes as directories to be auto-scanned for libraries, and this is one workaround.)Amazing to me that something the size of my pinky nail can hold my entire music collection at a nice high bitrate, and still have much more room left over.  One star off because its a tiny bit slow to write to but that might not be fair since I'm comparing to full-size SD and I did reformat, as I said.",27-05-2013,560,0,0,0,0,0.0,0.0,"using surface pros microsd slot . even reformatted ntfs claim recommended order set virtual disk file automount virtual disk upon startup music library win 8 kind picky letting set considers removable volumes directories autoscanned libraries , one workaround.amazing something size pinky nail hold entire music collection nice high bitrate , still much room left . one star tiny bit slow write might fair since im comparing fullsize sd reformat , said .",NEGATIVE,0.7213900089263916,1,POSITIVE
404,"Andrew Strautz ""Laugh and the world laughs wi...",4,"its a memory card and has the reputation you expect from SanDisk. I thankfully didn't get a knock off, counterfeit, card because It was bought official threw Amazon. it works as advertized and at full capacity (59~ gigs after formatting, which is to be expected) it has good speed for things like games movies music and photos (view/shooting) I've owned it for about two weeks now and its been reliable giving me no reason to doubt it.if you have a low capacity phone/tablet/device you should buy a card and SanDisk is probably the brand you should go with. the price is rite (through Amazon) and they are backed by both the manufacturer and the distributor with a warranty (Amazon A-Z 30 day, and SanDisk- 6mo parts I think it is) its better than you can get with budget or discount cards you find elsewhere.I recommend this product to customers looking for quality storage space.",12-03-2013,636,0,0,0,0,0.0,0.0,"memory card reputation expect sandisk . thankfully didnt get knock , counterfeit , card bought official threw amazon . works advertized full capacity 59 gigs formatting , expected good speed things like games movies music photos viewshooting ive owned two weeks reliable giving reason doubt it.if low capacity phonetabletdevice buy card sandisk probably brand go . price rite amazon backed manufacturer distributor warranty amazon az 30 day , sandisk 6mo parts think better get budget discount cards find elsewhere.i recommend product customers looking quality storage space .",NEGATIVE,0.6013027429580688,1,POSITIVE
2360,Joe Brawn,2,"I bough it because it said it was fast, but not. I'm only getting 13Mb/s with an Galaxy Note II a very fast an excellent phone.",25-02-2013,651,0,3,3,-3,0.0,4.87e-17,"bough said fast , . im getting 13mbs galaxy note ii fast excellent phone .",POSITIVE,0.7332675457000732,5,NEGATIVE
3581,Pelle,4,Works perfectly and has enough storage for many hours of recording.Could be the best one out there for the price.Recommend this one.,19-01-2014,323,0,0,0,0,0.0,0.0,works perfectly enough storage many hours recording.could best one price.recommend one .,POSITIVE,0.8372439742088318,5,POSITIVE
39,Abraham,5,"Using this in a contout gps camera,  don't waste your time buying any other brand it will be a waste. Buy the best to start with.",08-12-2013,365,0,0,0,0,0.0,0.0,"using contout gps camera , dont waste time buying brand waste . buy best start .",NEGATIVE,0.7403823137283325,1,POSITIVE
1191,Dave,3,"Gave it 4 stars because I don't know if the problem is the card or the phone.  I have an intermittant problem where the phone stops recognizing it.  But it's fast, and holds a lot.  I would recommend it.Update:  Had intermittant issues with my phone (galaxy s3).  Finally gave up the ghost completely, computer won't recognize it at all.  I don't think I had any important data on it.  I would take it up with SanDisk, as another reviewer indicated that they replaced his over issues in his phone, but my computer can't even recognize it to wipe it so I'm not sending it anywhere.",05-03-2013,643,0,0,0,0,0.0,0.0,"gave 4 stars dont know problem card phone . intermittant problem phone stops recognizing . fast , holds lot . would recommend it.update intermittant issues phone galaxy s3 . finally gave ghost completely , computer wont recognize . dont think important data . would take sandisk , another reviewer indicated replaced issues phone , computer cant even recognize wipe im sending anywhere .",POSITIVE,0.8361884355545044,4,NEGATIVE
4539,Tim,2,Got a defective memory card.  Showed only 1 GB instead of the 64 GB.  Returned it for a replacement and never got the replacement!  Got my money back and went to Walmart.,09-11-2013,394,0,0,0,0,0.0,0.0,got defective memory card . showed 1 gb instead 64 gb . returned replacement never got replacement ! got money back went walmart .,NEGATIVE,0.8697291612625122,1,NEGATIVE
1707,fwdkiller,3,I bought one but it died on my galaxy s4 but i sent it in to sand disk and they sent a brand new one.,22-11-2013,381,0,0,0,0,0.0,0.0,bought one died galaxy s4 sent sand disk sent brand new one .,NEGATIVE,0.7197075486183167,1,NEGATIVE
2140,Jamie Vander Meer,5,SanDisk 16GB Micro SDHCWorks as advertised.Good Quality.Pretty inexpensive price considering.I would recommend it to anyone in need of a micro sd card.,04-05-2013,583,0,0,0,0,0.0,0.0,sandisk 16gb micro sdhcworks advertised.good quality.pretty inexpensive price considering.i would recommend anyone need micro sd card .,POSITIVE,0.6219245791435242,4,POSITIVE
4587,Tom Dowd,2,"Monday, November 26, 2012I put this in the Galaxy S3 without formatting, restarted the phone and it showed 59.4g GB of space.  I transferred all the files from the old 16 GB card and then moved all my music to the card with the phone connected to my computer by the USB cord.  Still lots of space left and the various music players seem to see all the music.Tuesday, November 27, 2012The card didn't show up on the phone this afternoon.  No message, just no songs to play and no card according to everything I could check on the phone.  I restarted the phone and got a notification that the SD card was corrupt, needed formatting and that I would loose all data on the card.  I restarted the phone again, without formatting, and the card came up like it had never been missing.  I am writing this on Thursday, 11/29 and I have not had another issue with the card.December 6Well, I don't know what to think.  The card disappeared again and I reformatted it FAT32 in an attempt to fix the problem.  The whole point of getting this large card was to have my music on my phone and not have to stream it from the cloud.  I tried several music players and went with PowerAmp because of the good reviews and that I could specify the folder to play from.  So PowerAmp is looking for the folder /mnt/extSdCard/Music and playing the songs in all the subfolders.  It is PowerAmp that tells me that folder is not available.The card has gone missing one other time and restarting the phone fixed the problem.Today, PowerAmp would not play and when I got home I found the Music folder was gone.  I also had Ringtones folder and it was also gone.  Now, I may not be the sharpest saw in the shed, but I know I did not delete those folders.  The card had other folders but not those two so it had not been reformatted.I am starting to think the problem is with the Galaxy S3.  I had a 16 GB FAT32 card in this phone that had been in my previous HTC phone.  That card was not large enough to held my music so I don't know if it was disappearing or not.  I wish this combination of phone and 64GB card was more reliable but just don't know where the problem lies.I lowered the stars from 4 to 3 but I really don't know if the problem is with the card, the phone or both.  All I know is that they do not seem to be playing well together.December 7There was a notification on the phone this morning that the SD card was corrupted and needed to be formatted.  I restarted the phone several times and got the notification each time.  I reformatted the SD card using the phone, a step I don't think I have tried yet.December 8Another MINOR problem I have is that the message counter gets stuck on 1 when I have no new messages.  The only fix I have found is to restart the phone.  That happened this morning and I got the corrupted card message again, but restarted again and the card came up OK.December 11So, the files on the card keep disappearing.  The card is mounted and the phone shows the correct free memory but PowerAmp, and file directory programs do not see any files on the card.  I restart the phone and the files come back.  Very strange.  I played music on and off all day today without a problem and then this evening all the files disappeared again. Restarted the phone and all is well again.December 15My phone upgraded to 4.1.1 yesterday and the same issues remain.  It is a crap shoot as to if music will play.  I take a lot of photos and use the service Zenfolio to store and display them.  I have an app that syncs with Zenfolio and keeps a phone size version of the photos on my phone.  I set this app to store the photos on the Samsung SD card and have similar issues with it when the data on the phone goes away.  This morning the SD card came up as corrupt again after a restart to get the data back.  It took a total of 3 restarts to get the music and photos back.December 18I have been trying to play music stored on this card today and my phone has reset several times.  Very frustrating.  I ordered a SanDisk 32 GB Mobile microSDHC Flash Memory Card SDSDQ-032G-AFFP today for about $25.00 and I'll see if I have the same issues.  Very disappointing.December 28I purchased and installed theSanDisk 32 GB Mobile microSDHC Flash Memory Card SDSDQ-032G-AFFPand copied all the files from the 64GB card to the new 32GB card.  No formatting, no fuss, no muss.  I have not had a phone reset since, have played music through Bluetooth for hours in the car, have viewed photos.  Everything just works.  Half the memory but what I have is always available and the phone works, a good trade off.  I am still disappointed that the 64GB did not work with the SG3.  I have purchased aelago Mobile Nano II USB 2.0 microSDHC Flash Memory Card Reader (Black)to use the 64GB MicroSDHC card as a thumb drive.",29-11-2012,739,1,1,2,0,0.5,0.094531206,"monday , november 26 , 2012i put galaxy s3 without formatting , restarted phone showed 59.4g gb space . transferred files old 16 gb card moved music card phone connected computer usb cord . still lots space left various music players seem see music.tuesday , november 27 , 2012the card didnt show phone afternoon . message , songs play card according everything could check phone . restarted phone got notification sd card corrupt , needed formatting would loose data card . restarted phone , without formatting , card came like never missing . writing thursday , 1129 another issue card.december 6well , dont know think . card disappeared reformatted fat32 attempt fix problem . whole point getting large card music phone stream cloud . tried several music players went poweramp good reviews could specify folder play . poweramp looking folder mntextsdcardmusic playing songs subfolders . poweramp tells folder available.the card gone missing one time restarting phone fixed problem.today , poweramp would play got home found music folder gone . also ringtones folder also gone . , may sharpest saw shed , know delete folders . card folders two reformatted.i starting think problem galaxy s3 . 16 gb fat32 card phone previous htc phone . card large enough held music dont know disappearing . wish combination phone 64gb card reliable dont know problem lies.i lowered stars 4 3 really dont know problem card , phone . know seem playing well together.december 7there notification phone morning sd card corrupted needed formatted . restarted phone several times got notification time . reformatted sd card using phone , step dont think tried yet.december 8another minor problem message counter gets stuck 1 new messages . fix found restart phone . happened morning got corrupted card message , restarted card came ok.december 11so , files card keep disappearing . card mounted phone shows correct free memory poweramp , file directory programs see files card . restart phone files come back . strange . played music day today without problem evening files disappeared . restarted phone well again.december 15my phone upgraded 4.1.1 yesterday issues remain . crap shoot music play . take lot photos use service zenfolio store display . app syncs zenfolio keeps phone size version photos phone . set app store photos samsung sd card similar issues data phone goes away . morning sd card came corrupt restart get data back . took total 3 restarts get music photos back.december 18i trying play music stored card today phone reset several times . frustrating . ordered sandisk 32 gb mobile microsdhc flash memory card sdsdq032gaffp today 25.00 ill see issues . disappointing.december 28i purchased installed thesandisk 32 gb mobile microsdhc flash memory card sdsdq032gaffpand copied files 64gb card new 32gb card . formatting , fuss , muss . phone reset since , played music bluetooth hours car , viewed photos . everything works . half memory always available phone works , good trade . still disappointed 64gb work sg3 . purchased aelago mobile nano ii usb 2.0 microsdhc flash memory card reader blackto use 64gb microsdhc card thumb drive .",NEGATIVE,0.7085471153259277,1,NEGATIVE
